Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,912,12,P:System.Windows.Forms.Control.Name,,,,,"this.graphicsViewer64x32.Name = ""graphicsViewer64x32"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,910,12,T:System.Windows.Forms.Padding,,,,,this.graphicsViewer64x32.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,910,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.graphicsViewer64x32.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,910,12,T:System.Windows.Forms.Padding,,,,,this.graphicsViewer64x32.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,910,12,P:System.Windows.Forms.Control.Margin,,,,,this.graphicsViewer64x32.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,909,12,P:System.Windows.Forms.Control.Location,,,,,"this.graphicsViewer64x32.Location = new System.Drawing.Point(4, 166);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,908,12,P:System.Windows.Forms.Control.Enabled,,,,,this.graphicsViewer64x32.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,907,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.graphicsViewer64x32.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,907,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.graphicsViewer64x32.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,907,12,P:System.Windows.Forms.Control.ContextMenuStrip,,,,,this.graphicsViewer64x32.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,901,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer64x64.MouseUp += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseUp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,901,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer64x64.MouseUp += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseUp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,901,12,E:System.Windows.Forms.Control.MouseUp,,,,,this.graphicsViewer64x64.MouseUp += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseUp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,900,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer64x64.MouseMove += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseMove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,900,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer64x64.MouseMove += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseMove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,900,12,E:System.Windows.Forms.Control.MouseMove,,,,,this.graphicsViewer64x64.MouseMove += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseMove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,899,12,E:System.Windows.Forms.Control.MouseLeave,,,,,this.graphicsViewer64x64.MouseLeave += new System.EventHandler(this.graphicsViewer_MouseLeave);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,898,12,E:System.Windows.Forms.Control.MouseEnter,,,,,this.graphicsViewer64x64.MouseEnter += new System.EventHandler(this.graphicsViewer_MouseEnter);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,897,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer64x64.MouseDown += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,897,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer64x64.MouseDown += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,897,12,E:System.Windows.Forms.Control.MouseDown,,,,,this.graphicsViewer64x64.MouseDown += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,896,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.graphicsViewer64x64.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,895,12,P:System.Windows.Forms.Control.Size,,,,,"this.graphicsViewer64x64.Size = new System.Drawing.Size(128, 128);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,894,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.tableLayoutPanel1.SetRowSpan(this.graphicsViewer64x64, 3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,894,12,"M:System.Windows.Forms.TableLayoutPanel.SetRowSpan(System.Windows.Forms.Control,System.Int32)",,,,,"this.tableLayoutPanel1.SetRowSpan(this.graphicsViewer64x64, 3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,891,12,P:System.Windows.Forms.Control.Name,,,,,"this.graphicsViewer64x64.Name = ""graphicsViewer64x64"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,889,12,T:System.Windows.Forms.Padding,,,,,this.graphicsViewer64x64.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,889,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.graphicsViewer64x64.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,889,12,T:System.Windows.Forms.Padding,,,,,this.graphicsViewer64x64.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,889,12,P:System.Windows.Forms.Control.Margin,,,,,this.graphicsViewer64x64.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,888,12,P:System.Windows.Forms.Control.Location,,,,,"this.graphicsViewer64x64.Location = new System.Drawing.Point(4, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,887,12,P:System.Windows.Forms.Control.Enabled,,,,,this.graphicsViewer64x64.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,886,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.graphicsViewer64x64.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,886,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.graphicsViewer64x64.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,886,12,P:System.Windows.Forms.Control.ContextMenuStrip,,,,,this.graphicsViewer64x64.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,880,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer8x16.MouseUp += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseUp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,880,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer8x16.MouseUp += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseUp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,880,12,E:System.Windows.Forms.Control.MouseUp,,,,,this.graphicsViewer8x16.MouseUp += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseUp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,879,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer8x16.MouseMove += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseMove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,879,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer8x16.MouseMove += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseMove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,879,12,E:System.Windows.Forms.Control.MouseMove,,,,,this.graphicsViewer8x16.MouseMove += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseMove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,878,12,E:System.Windows.Forms.Control.MouseLeave,,,,,this.graphicsViewer8x16.MouseLeave += new System.EventHandler(this.graphicsViewer_MouseLeave);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,877,12,E:System.Windows.Forms.Control.MouseEnter,,,,,this.graphicsViewer8x16.MouseEnter += new System.EventHandler(this.graphicsViewer_MouseEnter);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,876,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer8x16.MouseDown += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,876,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewer8x16.MouseDown += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,876,12,E:System.Windows.Forms.Control.MouseDown,,,,,this.graphicsViewer8x16.MouseDown += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,875,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.graphicsViewer8x16.TabIndex = 32;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,874,12,P:System.Windows.Forms.Control.Size,,,,,"this.graphicsViewer8x16.Size = new System.Drawing.Size(16, 32);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,871,12,P:System.Windows.Forms.Control.Name,,,,,"this.graphicsViewer8x16.Name = ""graphicsViewer8x16"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,869,12,T:System.Windows.Forms.Padding,,,,,this.graphicsViewer8x16.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,869,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.graphicsViewer8x16.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,869,12,T:System.Windows.Forms.Padding,,,,,this.graphicsViewer8x16.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,869,12,P:System.Windows.Forms.Control.Margin,,,,,this.graphicsViewer8x16.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,868,12,P:System.Windows.Forms.Control.Location,,,,,"this.graphicsViewer8x16.Location = new System.Drawing.Point(212, 166);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,867,12,P:System.Windows.Forms.Control.Enabled,,,,,this.graphicsViewer8x16.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,866,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.graphicsViewer8x16.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,866,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.graphicsViewer8x16.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,866,12,P:System.Windows.Forms.Control.ContextMenuStrip,,,,,this.graphicsViewer8x16.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,860,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewerCustom.MouseUp += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseUp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,860,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewerCustom.MouseUp += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseUp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,860,12,E:System.Windows.Forms.Control.MouseUp,,,,,this.graphicsViewerCustom.MouseUp += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseUp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,859,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewerCustom.MouseMove += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseMove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,859,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewerCustom.MouseMove += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseMove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,859,12,E:System.Windows.Forms.Control.MouseMove,,,,,this.graphicsViewerCustom.MouseMove += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseMove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,858,12,E:System.Windows.Forms.Control.MouseLeave,,,,,this.graphicsViewerCustom.MouseLeave += new System.EventHandler(this.graphicsViewer_MouseLeave);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,857,12,E:System.Windows.Forms.Control.MouseEnter,,,,,this.graphicsViewerCustom.MouseEnter += new System.EventHandler(this.graphicsViewer_MouseEnter);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,856,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewerCustom.MouseDown += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,856,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.graphicsViewerCustom.MouseDown += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,856,12,E:System.Windows.Forms.Control.MouseDown,,,,,this.graphicsViewerCustom.MouseDown += new System.Windows.Forms.MouseEventHandler(this.graphicsViewer_MouseDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,855,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.graphicsViewerCustom.TabIndex = 9;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,854,12,P:System.Windows.Forms.Control.Size,,,,,"this.graphicsViewerCustom.Size = new System.Drawing.Size(256, 253);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,851,12,P:System.Windows.Forms.Control.Name,,,,,"this.graphicsViewerCustom.Name = ""graphicsViewerCustom"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,849,12,T:System.Windows.Forms.Padding,,,,,this.graphicsViewerCustom.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,849,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.graphicsViewerCustom.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,849,12,T:System.Windows.Forms.Padding,,,,,this.graphicsViewerCustom.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,849,12,P:System.Windows.Forms.Control.Margin,,,,,this.graphicsViewerCustom.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,848,12,P:System.Windows.Forms.Control.Location,,,,,"this.graphicsViewerCustom.Location = new System.Drawing.Point(4, 275);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,847,12,P:System.Windows.Forms.Control.Enabled,,,,,this.graphicsViewerCustom.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,846,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.graphicsViewerCustom.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,846,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.graphicsViewerCustom.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,846,12,P:System.Windows.Forms.Control.ContextMenuStrip,,,,,this.graphicsViewerCustom.ContextMenuStrip = this.gvContextMenuStrip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,845,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.tableLayoutPanel1.SetColumnSpan(this.graphicsViewerCustom, 3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,845,12,"M:System.Windows.Forms.TableLayoutPanel.SetColumnSpan(System.Windows.Forms.Control,System.Int32)",,,,,"this.tableLayoutPanel1.SetColumnSpan(this.graphicsViewerCustom, 3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,839,12,T:System.Windows.Forms.Panel,,,,,this.panel1.TabIndex = 36;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,839,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.panel1.TabIndex = 36;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,838,12,T:System.Windows.Forms.Panel,,,,,"this.panel1.Size = new System.Drawing.Size(160, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,838,12,P:System.Windows.Forms.Control.Size,,,,,"this.panel1.Size = new System.Drawing.Size(160, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,837,12,T:System.Windows.Forms.Panel,,,,,"this.panel1.Name = ""panel1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,837,12,P:System.Windows.Forms.Control.Name,,,,,"this.panel1.Name = ""panel1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,836,12,T:System.Windows.Forms.Panel,,,,,"this.panel1.Location = new System.Drawing.Point(3, 242);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,836,12,P:System.Windows.Forms.Control.Location,,,,,"this.panel1.Location = new System.Drawing.Point(3, 242);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,835,12,T:System.Windows.Forms.NumericUpDown,,,,,this.panel1.Controls.Add(this.numericUpDownHeight);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,835,12,T:System.Windows.Forms.Panel,,,,,this.panel1.Controls.Add(this.numericUpDownHeight);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,835,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.panel1.Controls.Add(this.numericUpDownHeight);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,835,12,P:System.Windows.Forms.Control.Controls,,,,,this.panel1.Controls.Add(this.numericUpDownHeight);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,835,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.panel1.Controls.Add(this.numericUpDownHeight);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,834,12,T:System.Windows.Forms.Label,,,,,this.panel1.Controls.Add(this.label2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,834,12,T:System.Windows.Forms.Panel,,,,,this.panel1.Controls.Add(this.label2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,834,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.panel1.Controls.Add(this.label2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,834,12,P:System.Windows.Forms.Control.Controls,,,,,this.panel1.Controls.Add(this.label2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,834,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.panel1.Controls.Add(this.label2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,833,12,T:System.Windows.Forms.NumericUpDown,,,,,this.panel1.Controls.Add(this.numericUpDownWidth);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,833,12,T:System.Windows.Forms.Panel,,,,,this.panel1.Controls.Add(this.numericUpDownWidth);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,833,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.panel1.Controls.Add(this.numericUpDownWidth);
